Order Date,Category,Sub-Category,Sales,Quantity
2014-03-29,Office Supplies,Appliances,0.0,0.0
2014-03-29,Office Supplies,Art,0.0,0.0
2014-03-29,Office Supplies,Storage,0.0,0.0
2014-03-29,Office Supplies,Labels,0.0,0.0
2014-03-30,Furniture,Furnishings,0.0,0.0
2014-03-30,Furniture,Bookcases,205.666,2.0
2014-03-30,Office Supplies,Fasteners,0.0,0.0
2014-03-30,Furniture,Tables,0.0,0.0
2014-03-30,Office Supplies,Labels,44.400000000000006,3.0
2014-03-30,Office Supplies,Binders,0.0,0.0
2014-03-30,Office Supplies,Art,60.15,10.0
2014-03-30,Office Supplies,Envelopes,335.72,5.0
2014-03-30,Technology,Phones,251.94400000000002,7.0
2014-03-30,Technology,Accessories,0.0,0.0
2014-03-30,Office Supplies,Supplies,0.0,0.0
2014-03-30,Technology,Machines,0.0,0.0
2014-03-30,Office Supplies,Storage,145.14000000000001,5.0
2014-03-30,Office Supplies,Appliances,0.0,0.0
2014-03-30,Office Supplies,Paper,0.0,0.0
2014-03-30,Furniture,Chairs,127.30199999999999,7.0
2014-03-31,Office Supplies,Art,4.032,2.0
2014-03-31,Office Supplies,Envelopes,0.0,0.0
2014-03-31,Furniture,Tables,0.0,0.0
2014-03-31,Office Supplies,Paper,0.0,0.0
2014-03-31,Technology,Phones,0.0,0.0
2014-03-31,Furniture,Chairs,1125.4879999999998,7.0
2014-03-31,Office Supplies,Labels,0.0,0.0
2014-03-31,Furniture,Bookcases,0.0,0.0
2014-03-31,Office Supplies,Supplies,0.0,0.0
2014-03-31,Office Supplies,Storage,0.0,0.0
2014-03-31,Technology,Machines,0.0,0.0
2014-03-31,Furniture,Furnishings,0.0,0.0
2014-03-31,Technology,Accessories,79.98400000000001,2.0
2014-03-31,Office Supplies,Binders,697.0680000000001,16.0
2014-03-31,Office Supplies,Fasteners,0.0,0.0
2014-03-31,Office Supplies,Appliances,52.98,2.0
2014-04-01,Furniture,Chairs,0.0,0.0
2014-04-01,Technology,Machines,0.0,0.0
2014-04-01,Technology,Accessories,0.0,0.0
2014-04-01,Office Supplies,Supplies,0.0,0.0
2014-04-01,Office Supplies,Binders,23.328000000000003,6.0
2014-04-01,Office Supplies,Envelopes,0.0,0.0
2014-04-01,Office Supplies,Fasteners,0.0,0.0
2014-04-01,Technology,Phones,0.0,0.0
2014-04-01,Office Supplies,Labels,29.6,2.0
2014-04-01,Office Supplies,Appliances,0.0,0.0
2014-04-01,Furniture,Bookcases,0.0,0.0
2014-04-01,Office Supplies,Art,0.0,0.0
2014-04-01,Furniture,Tables,0.0,0.0
2014-04-01,Office Supplies,Paper,0.0,0.0
2014-04-01,Office Supplies,Storage,66.96,4.0
2014-04-01,Furniture,Furnishings,0.0,0.0
2014-04-02,Furniture,Tables,0.0,0.0
2014-04-02,Office Supplies,Fasteners,0.0,0.0
2014-04-02,Technology,Phones,1049.93,7.0
2014-04-02,Office Supplies,Art,0.0,0.0
2014-04-02,Office Supplies,Binders,0.0,0.0
2014-04-02,Technology,Accessories,0.0,0.0
2014-04-02,Office Supplies,Appliances,154.9,5.0
2014-04-02,Furniture,Chairs,0.0,0.0
2014-04-02,Office Supplies,Paper,76.048,15.0
2014-04-02,Office Supplies,Supplies,0.0,0.0
2014-04-02,Office Supplies,Envelopes,0.0,0.0
2014-04-02,Furniture,Bookcases,0.0,0.0
2014-04-02,Furniture,Furnishings,177.68,2.0
2014-04-02,Office Supplies,Labels,0.0,0.0
2014-04-02,Technology,Machines,0.0,0.0
2014-04-02,Office Supplies,Storage,0.0,0.0
2014-04-03,Office Supplies,Binders,0.0,0.0
2014-04-03,Office Supplies,Appliances,0.0,0.0
2014-04-03,Office Supplies,Supplies,0.0,0.0
2014-04-03,Office Supplies,Fasteners,0.0,0.0
2014-04-03,Furniture,Bookcases,0.0,0.0
2014-04-03,Office Supplies,Art,0.0,0.0
2014-04-03,Furniture,Tables,0.0,0.0
2014-04-03,Office Supplies,Labels,0.0,0.0
2014-04-03,Technology,Phones,0.0,0.0
2014-04-03,Furniture,Chairs,0.0,0.0
2014-04-03,Technology,Machines,0.0,0.0
2014-04-03,Technology,Accessories,222.29,5.0
2014-04-03,Furniture,Furnishings,0.0,0.0
2014-04-03,Office Supplies,Storage,0.0,0.0
2014-04-03,Office Supplies,Paper,0.0,0.0
2014-04-03,Office Supplies,Envelopes,11.16,2.0
2014-04-04,Office Supplies,Envelopes,0.0,0.0
2014-04-04,Furniture,Chairs,0.0,0.0
2014-04-04,Furniture,Furnishings,5.47,1.0
2014-04-04,Office Supplies,Labels,18.9,6.0
2014-04-04,Office Supplies,Fasteners,0.0,0.0
2014-04-04,Technology,Phones,0.0,0.0
2014-04-04,Office Supplies,Binders,7.184000000000001,2.0
2014-04-04,Office Supplies,Supplies,0.0,0.0
2014-04-04,Technology,Machines,0.0,0.0
2014-04-04,Office Supplies,Art,79.36,4.0
2014-04-04,Furniture,Bookcases,0.0,0.0
2014-04-04,Office Supplies,Appliances,0.0,0.0
2014-04-04,Office Supplies,Paper,32.400000000000006,5.0
2014-04-04,Technology,Accessories,99.98,2.0
2014-04-04,Office Supplies,Storage,232.54999999999998,5.0
2014-04-04,Furniture,Tables,0.0,0.0
2014-04-05,Office Supplies,Paper,68.44,3.0
2014-04-05,Office Supplies,Supplies,4164.049999999999,5.0
2014-04-05,Office Supplies,Labels,0.0,0.0
2014-04-05,Technology,Machines,0.0,0.0
2014-04-05,Furniture,Bookcases,0.0,0.0
2014-04-05,Technology,Accessories,0.0,0.0
2014-04-05,Office Supplies,Binders,155.56,12.0
2014-04-05,Office Supplies,Fasteners,0.0,0.0
2014-04-05,Furniture,Chairs,0.0,0.0
2014-04-05,Office Supplies,Storage,791.548,14.0
2014-04-05,Furniture,Furnishings,0.0,0.0
2014-04-05,Office Supplies,Art,86.50999999999999,19.0
2014-04-05,Office Supplies,Appliances,0.0,0.0
2014-04-05,Furniture,Tables,0.0,0.0
2014-04-05,Office Supplies,Envelopes,0.0,0.0
2014-04-05,Technology,Phones,28.99,1.0
2014-04-06,Office Supplies,Paper,74.92,4.0
2014-04-06,Furniture,Furnishings,125.07,9.0
2014-04-06,Office Supplies,Supplies,10.304000000000002,1.0
2014-04-06,Technology,Phones,0.0,0.0
2014-04-06,Furniture,Chairs,0.0,0.0
2014-04-06,Office Supplies,Binders,110.47800000000001,8.0
2014-04-06,Office Supplies,Envelopes,0.0,0.0
2014-04-06,Technology,Accessories,450.65399999999994,7.0
2014-04-06,Furniture,Bookcases,0.0,0.0
2014-04-06,Technology,Machines,0.0,0.0
2014-04-06,Furniture,Tables,808.314,6.0
2014-04-06,Office Supplies,Storage,0.0,0.0
2014-04-06,Office Supplies,Labels,0.0,0.0
2014-04-06,Office Supplies,Art,70.94999999999999,3.0
2014-04-06,Office Supplies,Fasteners,0.0,0.0
2014-04-06,Office Supplies,Appliances,0.0,0.0
2014-04-07,Office Supplies,Supplies,0.0,0.0
2014-04-07,Furniture,Chairs,0.0,0.0
2014-04-07,Office Supplies,Labels,0.0,0.0
2014-04-07,Technology,Phones,830.9199999999998,8.0
2014-04-07,Furniture,Bookcases,0.0,0.0
2014-04-07,Office Supplies,Fasteners,0.0,0.0
2014-04-07,Furniture,Furnishings,8.96,2.0
2014-04-07,Office Supplies,Appliances,0.0,0.0
2014-04-07,Office Supplies,Binders,0.0,0.0
2014-04-07,Office Supplies,Envelopes,0.0,0.0
2014-04-07,Office Supplies,Paper,181.29000000000002,12.0
2014-04-07,Office Supplies,Storage,0.0,0.0
2014-04-07,Furniture,Tables,0.0,0.0
2014-04-07,Office Supplies,Art,0.0,0.0
2014-04-07,Technology,Machines,0.0,0.0
2014-04-07,Technology,Accessories,0.0,0.0
2014-04-08,Technology,Machines,0.0,0.0
2014-04-08,Furniture,Chairs,0.0,0.0
2014-04-08,Technology,Accessories,399.96,4.0
2014-04-08,Office Supplies,Envelopes,0.0,0.0
2014-04-08,Office Supplies,Supplies,0.0,0.0
2014-04-08,Furniture,Tables,1487.622,10.0
2014-04-08,Office Supplies,Storage,0.0,0.0
2014-04-08,Office Supplies,Labels,0.0,0.0
2014-04-08,Technology,Phones,0.0,0.0
2014-04-08,Office Supplies,Fasteners,52.160000000000004,10.0
2014-04-08,Office Supplies,Art,0.0,0.0
2014-04-08,Office Supplies,Paper,19.008000000000003,3.0
2014-04-08,Office Supplies,Binders,0.0,0.0
2014-04-08,Furniture,Bookcases,0.0,0.0
2014-04-08,Office Supplies,Appliances,0.0,0.0
2014-04-08,Furniture,Furnishings,0.0,0.0
2014-04-09,Office Supplies,Storage,0.0,0.0
2014-04-09,Furniture,Tables,0.0,0.0
2014-04-09,Office Supplies,Fasteners,0.0,0.0
2014-04-09,Office Supplies,Art,0.0,0.0
2014-04-09,Furniture,Chairs,0.0,0.0
2014-04-09,Office Supplies,Paper,0.0,0.0
2014-04-09,Furniture,Furnishings,0.0,0.0
2014-04-09,Office Supplies,Appliances,0.0,0.0
2014-04-09,Technology,Accessories,0.0,0.0
2014-04-09,Furniture,Bookcases,0.0,0.0
2014-04-09,Office Supplies,Binders,0.0,0.0
2014-04-09,Technology,Phones,0.0,0.0
2014-04-09,Office Supplies,Envelopes,0.0,0.0
2014-04-09,Office Supplies,Labels,0.0,0.0
2014-04-09,Office Supplies,Supplies,0.0,0.0
2014-04-09,Technology,Machines,0.0,0.0
2014-04-10,Technology,Accessories,0.0,0.0
2014-04-10,Office Supplies,Binders,0.0,0.0
2014-04-10,Office Supplies,Supplies,0.0,0.0
2014-04-10,Furniture,Furnishings,0.0,0.0
2014-04-10,Furniture,Chairs,0.0,0.0
2014-04-10,Technology,Machines,0.0,0.0
2014-04-10,Office Supplies,Envelopes,0.0,0.0
2014-04-10,Office Supplies,Storage,0.0,0.0
2014-04-10,Office Supplies,Labels,0.0,0.0
2014-04-10,Office Supplies,Appliances,0.0,0.0
2014-04-10,Furniture,Bookcases,0.0,0.0
2014-04-10,Furniture,Tables,0.0,0.0
2014-04-10,Office Supplies,Paper,0.0,0.0
2014-04-10,Technology,Phones,0.0,0.0
2014-04-10,Office Supplies,Art,0.0,0.0
2014-04-10,Office Supplies,Fasteners,0.0,0.0
2014-04-11,Office Supplies,Storage,87.08,7.0
2014-04-11,Furniture,Chairs,0.0,0.0
2014-04-11,Technology,Accessories,937.3600000000001,16.0
2014-04-11,Office Supplies,Envelopes,0.0,0.0
2014-04-11,Office Supplies,Fasteners,6.911999999999999,3.0
2014-04-11,Furniture,Tables,0.0,0.0
2014-04-11,Furniture,Bookcases,0.0,0.0
2014-04-11,Office Supplies,Art,0.0,0.0
2014-04-11,Office Supplies,Paper,10.368000000000002,2.0
2014-04-11,Furniture,Furnishings,0.0,0.0
2014-04-11,Office Supplies,Supplies,0.0,0.0
2014-04-11,Office Supplies,Labels,0.0,0.0
2014-04-11,Technology,Machines,0.0,0.0
2014-04-11,Office Supplies,Appliances,0.0,0.0
2014-04-11,Technology,Phones,863.9360000000001,8.0
2014-04-11,Office Supplies,Binders,9.584000000000001,1.0
2014-04-12,Office Supplies,Envelopes,0.0,0.0
2014-04-12,Office Supplies,Fasteners,0.0,0.0
2014-04-12,Office Supplies,Art,39.68,2.0
2014-04-12,Technology,Phones,1513.4560000000001,18.0
2014-04-12,Office Supplies,Storage,0.0,0.0
2014-04-12,Office Supplies,Binders,18.088,7.0
2014-04-12,Furniture,Bookcases,308.499,3.0
2014-04-12,Furniture,Tables,0.0,0.0
2014-04-12,Technology,Machines,0.0,0.0
2014-04-12,Furniture,Furnishings,0.0,0.0
2014-04-12,Office Supplies,Appliances,0.0,0.0
2014-04-12,Office Supplies,Supplies,0.0,0.0
2014-04-12,Technology,Accessories,0.0,0.0
2014-04-12,Office Supplies,Labels,0.0,0.0
2014-04-12,Furniture,Chairs,0.0,0.0
2014-04-12,Office Supplies,Paper,32.400000000000006,5.0
2014-04-13,Office Supplies,Storage,0.0,0.0
2014-04-13,Furniture,Tables,0.0,0.0
2014-04-13,Office Supplies,Envelopes,0.0,0.0
2014-04-13,Office Supplies,Fasteners,30.991999999999997,13.0
2014-04-13,Office Supplies,Art,17.856,4.0
2014-04-13,Furniture,Bookcases,0.0,0.0
2014-04-13,Furniture,Furnishings,0.0,0.0
2014-04-13,Office Supplies,Labels,7.83,3.0
2014-04-13,Furniture,Chairs,0.0,0.0
2014-04-13,Office Supplies,Binders,509.9700000000001,10.0
2014-04-13,Technology,Accessories,0.0,0.0
2014-04-13,Technology,Phones,71.928,12.0
2014-04-13,Technology,Machines,0.0,0.0
2014-04-13,Office Supplies,Paper,0.0,0.0
2014-04-13,Office Supplies,Supplies,0.0,0.0
2014-04-13,Office Supplies,Appliances,0.0,0.0
2014-04-14,Office Supplies,Art,0.0,0.0
2014-04-14,Technology,Phones,0.0,0.0
2014-04-14,Office Supplies,Appliances,0.0,0.0
2014-04-14,Office Supplies,Storage,0.0,0.0
2014-04-14,Technology,Machines,0.0,0.0
2014-04-14,Furniture,Furnishings,0.0,0.0
2014-04-14,Office Supplies,Supplies,0.0,0.0
2014-04-14,Office Supplies,Envelopes,0.0,0.0
2014-04-14,Office Supplies,Labels,0.0,0.0
2014-04-14,Furniture,Chairs,0.0,0.0
2014-04-14,Office Supplies,Binders,0.0,0.0
2014-04-14,Furniture,Bookcases,0.0,0.0
2014-04-14,Office Supplies,Paper,0.0,0.0
2014-04-14,Technology,Accessories,0.0,0.0
2014-04-14,Office Supplies,Fasteners,0.0,0.0
2014-04-14,Furniture,Tables,0.0,0.0
2014-04-15,Office Supplies,Binders,0.0,0.0
2014-04-15,Furniture,Bookcases,0.0,0.0
2014-04-15,Furniture,Furnishings,187.76,4.0
2014-04-15,Furniture,Tables,0.0,0.0
2014-04-15,Office Supplies,Storage,0.0,0.0
2014-04-15,Office Supplies,Supplies,0.0,0.0
2014-04-15,Office Supplies,Fasteners,0.0,0.0
2014-04-15,Office Supplies,Paper,0.0,0.0
2014-04-15,Office Supplies,Envelopes,0.0,0.0
2014-04-15,Technology,Accessories,0.0,0.0
2014-04-15,Office Supplies,Labels,0.0,0.0
2014-04-15,Technology,Phones,0.0,0.0
2014-04-15,Furniture,Chairs,0.0,0.0
2014-04-15,Office Supplies,Art,0.0,0.0
2014-04-15,Office Supplies,Appliances,106.96,2.0
2014-04-15,Technology,Machines,0.0,0.0
2014-04-16,Technology,Accessories,0.0,0.0
2014-04-16,Technology,Phones,0.0,0.0
2014-04-16,Office Supplies,Art,39.072,6.0
2014-04-16,Office Supplies,Storage,0.0,0.0
2014-04-16,Office Supplies,Paper,0.0,0.0
2014-04-16,Technology,Machines,0.0,0.0
2014-04-16,Office Supplies,Appliances,0.0,0.0
2014-04-16,Office Supplies,Labels,0.0,0.0
2014-04-16,Office Supplies,Binders,0.0,0.0
2014-04-16,Furniture,Furnishings,0.0,0.0
2014-04-16,Office Supplies,Supplies,0.0,0.0
2014-04-16,Furniture,Tables,0.0,0.0
2014-04-16,Office Supplies,Envelopes,0.0,0.0
2014-04-16,Furniture,Chairs,0.0,0.0
2014-04-16,Furniture,Bookcases,0.0,0.0
2014-04-16,Office Supplies,Fasteners,0.0,0.0
2014-04-17,Office Supplies,Paper,0.0,0.0
2014-04-17,Office Supplies,Binders,0.0,0.0
2014-04-17,Furniture,Chairs,0.0,0.0
2014-04-17,Technology,Machines,0.0,0.0
2014-04-17,Office Supplies,Appliances,0.0,0.0
2014-04-17,Office Supplies,Art,0.0,0.0
2014-04-17,Technology,Accessories,0.0,0.0
2014-04-17,Office Supplies,Fasteners,0.0,0.0
2014-04-17,Office Supplies,Supplies,0.0,0.0
2014-04-17,Furniture,Furnishings,0.0,0.0
2014-04-17,Office Supplies,Labels,0.0,0.0
2014-04-17,Office Supplies,Envelopes,0.0,0.0
2014-04-17,Furniture,Bookcases,0.0,0.0
2014-04-17,Furniture,Tables,0.0,0.0
2014-04-17,Office Supplies,Storage,0.0,0.0
2014-04-17,Technology,Phones,0.0,0.0
2014-04-18,Office Supplies,Envelopes,149.352,3.0
2014-04-18,Office Supplies,Supplies,0.0,0.0
2014-04-18,Furniture,Furnishings,0.0,0.0
2014-04-18,Office Supplies,Labels,0.0,0.0
2014-04-18,Office Supplies,Paper,0.0,0.0
2014-04-18,Furniture,Bookcases,0.0,0.0
2014-04-18,Furniture,Chairs,317.058,3.0
2014-04-18,Office Supplies,Storage,0.0,0.0
2014-04-18,Office Supplies,Art,26.558,11.0
2014-04-18,Furniture,Tables,0.0,0.0
2014-04-18,Office Supplies,Appliances,0.0,0.0
2014-04-18,Technology,Accessories,227.976,3.0
2014-04-18,Technology,Phones,0.0,0.0
2014-04-18,Office Supplies,Fasteners,11.62,2.0
2014-04-18,Technology,Machines,287.968,4.0
2014-04-18,Office Supplies,Binders,0.0,0.0
2014-04-19,Furniture,Tables,0.0,0.0
2014-04-19,Furniture,Bookcases,0.0,0.0
2014-04-19,Office Supplies,Binders,58.050000000000004,3.0
2014-04-19,Technology,Accessories,0.0,0.0
2014-04-19,Office Supplies,Envelopes,0.0,0.0
2014-04-19,Office Supplies,Labels,0.0,0.0
2014-04-19,Furniture,Furnishings,76.14,3.0
2014-04-19,Office Supplies,Paper,71.28,11.0
2014-04-19,Office Supplies,Storage,0.0,0.0
2014-04-19,Office Supplies,Fasteners,0.0,0.0
2014-04-19,Furniture,Chairs,0.0,0.0
2014-04-19,Office Supplies,Appliances,0.0,0.0
2014-04-19,Technology,Machines,0.0,0.0
2014-04-19,Office Supplies,Art,0.0,0.0
2014-04-19,Office Supplies,Supplies,0.0,0.0
2014-04-19,Technology,Phones,0.0,0.0
2014-04-20,Technology,Machines,0.0,0.0
2014-04-20,Office Supplies,Art,0.0,0.0
2014-04-20,Furniture,Bookcases,0.0,0.0
2014-04-20,Furniture,Chairs,0.0,0.0
2014-04-20,Office Supplies,Supplies,0.0,0.0
2014-04-20,Office Supplies,Envelopes,0.0,0.0
2014-04-20,Office Supplies,Paper,0.0,0.0
2014-04-20,Office Supplies,Binders,0.0,0.0
2014-04-20,Office Supplies,Fasteners,0.0,0.0
2014-04-20,Technology,Phones,0.0,0.0
2014-04-20,Furniture,Furnishings,59.92,4.0
2014-04-20,Furniture,Tables,1145.69,7.0
2014-04-20,Office Supplies,Labels,0.0,0.0
2014-04-20,Office Supplies,Appliances,0.0,0.0
2014-04-20,Technology,Accessories,0.0,0.0
2014-04-20,Office Supplies,Storage,44.84000000000001,5.0
2014-04-21,Office Supplies,Art,0.0,0.0
2014-04-21,Office Supplies,Labels,0.0,0.0
2014-04-21,Office Supplies,Paper,0.0,0.0
2014-04-21,Office Supplies,Appliances,0.0,0.0
2014-04-21,Furniture,Chairs,0.0,0.0
2014-04-21,Technology,Accessories,0.0,0.0
2014-04-21,Technology,Phones,0.0,0.0
2014-04-21,Furniture,Tables,0.0,0.0
2014-04-21,Office Supplies,Binders,16.520000000000003,5.0
2014-04-21,Furniture,Bookcases,0.0,0.0
2014-04-21,Technology,Machines,0.0,0.0
2014-04-21,Office Supplies,Fasteners,0.0,0.0
2014-04-21,Office Supplies,Storage,828.8399999999999,6.0
2014-04-21,Office Supplies,Supplies,0.0,0.0
2014-04-21,Furniture,Furnishings,0.0,0.0
2014-04-21,Office Supplies,Envelopes,0.0,0.0
2014-04-22,Office Supplies,Paper,0.0,0.0
2014-04-22,Technology,Accessories,0.0,0.0
2014-04-22,Technology,Machines,0.0,0.0
2014-04-22,Office Supplies,Storage,0.0,0.0
2014-04-22,Furniture,Furnishings,0.0,0.0
2014-04-22,Office Supplies,Appliances,0.0,0.0
2014-04-22,Furniture,Tables,0.0,0.0
2014-04-22,Furniture,Bookcases,0.0,0.0
2014-04-22,Office Supplies,Supplies,0.0,0.0
2014-04-22,Office Supplies,Binders,9.912,3.0
2014-04-22,Technology,Phones,0.0,0.0
2014-04-22,Office Supplies,Envelopes,247.84,8.0
2014-04-22,Office Supplies,Art,0.0,0.0
2014-04-22,Office Supplies,Fasteners,0.0,0.0
2014-04-22,Furniture,Chairs,0.0,0.0
2014-04-22,Office Supplies,Labels,0.0,0.0
2014-04-23,Furniture,Bookcases,0.0,0.0
2014-04-23,Technology,Accessories,0.0,0.0
2014-04-23,Office Supplies,Fasteners,0.0,0.0
2014-04-23,Technology,Machines,0.0,0.0
2014-04-23,Office Supplies,Art,0.0,0.0
2014-04-23,Furniture,Furnishings,22.336000000000002,4.0
2014-04-23,Office Supplies,Binders,9.990000000000002,11.0
2014-04-23,Office Supplies,Appliances,0.0,0.0
2014-04-23,Office Supplies,Labels,0.0,0.0
2014-04-23,Furniture,Tables,0.0,0.0
2014-04-23,Furniture,Chairs,562.7439999999999,4.0
2014-04-23,Office Supplies,Paper,48.91,1.0
2014-04-23,Technology,Phones,0.0,0.0
2014-04-23,Office Supplies,Storage,0.0,0.0
2014-04-23,Office Supplies,Envelopes,0.0,0.0
2014-04-23,Office Supplies,Supplies,0.0,0.0
2014-04-24,Office Supplies,Storage,0.0,0.0
2014-04-24,Technology,Machines,0.0,0.0
2014-04-24,Office Supplies,Art,0.0,0.0
2014-04-24,Office Supplies,Paper,0.0,0.0
2014-04-24,Office Supplies,Appliances,0.0,0.0
2014-04-24,Technology,Phones,0.0,0.0
2014-04-24,Furniture,Furnishings,0.0,0.0
2014-04-24,Office Supplies,Labels,0.0,0.0
2014-04-24,Furniture,Chairs,0.0,0.0
2014-04-24,Office Supplies,Fasteners,0.0,0.0
2014-04-24,Office Supplies,Envelopes,0.0,0.0
2014-04-24,Technology,Accessories,0.0,0.0
2014-04-24,Office Supplies,Supplies,0.0,0.0
2014-04-24,Furniture,Bookcases,0.0,0.0
2014-04-24,Furniture,Tables,0.0,0.0
2014-04-24,Office Supplies,Binders,0.0,0.0
2014-04-25,Furniture,Chairs,1487.04,5.0
2014-04-25,Office Supplies,Supplies,0.0,0.0
2014-04-25,Office Supplies,Paper,10.368000000000002,2.0
2014-04-25,Technology,Machines,0.0,0.0
2014-04-25,Office Supplies,Binders,0.0,0.0
2014-04-25,Furniture,Bookcases,0.0,0.0
2014-04-25,Office Supplies,Fasteners,0.0,0.0
2014-04-25,Technology,Accessories,0.0,0.0
2014-04-25,Office Supplies,Appliances,270.71999999999997,3.0
2014-04-25,Office Supplies,Labels,0.0,0.0
2014-04-25,Office Supplies,Storage,0.0,0.0
2014-04-25,Furniture,Tables,0.0,0.0
2014-04-25,Technology,Phones,302.376,3.0
2014-04-25,Office Supplies,Art,6.24,3.0
2014-04-25,Furniture,Furnishings,303.25,5.0
2014-04-25,Office Supplies,Envelopes,0.0,0.0
2014-04-26,Office Supplies,Paper,0.0,0.0
2014-04-26,Office Supplies,Appliances,0.0,0.0
2014-04-26,Technology,Phones,0.0,0.0
2014-04-26,Technology,Machines,0.0,0.0
2014-04-26,Technology,Accessories,0.0,0.0
2014-04-26,Office Supplies,Fasteners,0.0,0.0
2014-04-26,Furniture,Furnishings,0.0,0.0
2014-04-26,Furniture,Bookcases,0.0,0.0
2014-04-26,Office Supplies,Binders,18.288,6.0
2014-04-26,Office Supplies,Labels,12.6,2.0
2014-04-26,Office Supplies,Storage,0.0,0.0
2014-04-26,Furniture,Tables,0.0,0.0
2014-04-26,Office Supplies,Envelopes,0.0,0.0
2014-04-26,Furniture,Chairs,230.28000000000003,3.0
2014-04-26,Office Supplies,Art,21.400000000000002,5.0
2014-04-26,Office Supplies,Supplies,0.0,0.0
2014-04-27,Office Supplies,Supplies,0.0,0.0
2014-04-27,Technology,Machines,0.0,0.0
2014-04-27,Furniture,Tables,0.0,0.0
2014-04-27,Office Supplies,Appliances,0.0,0.0
2014-04-27,Furniture,Furnishings,0.0,0.0
2014-04-27,Office Supplies,Fasteners,0.0,0.0
2014-04-27,Furniture,Chairs,0.0,0.0
2014-04-27,Office Supplies,Labels,0.0,0.0
2014-04-27,Furniture,Bookcases,0.0,0.0
2014-04-27,Office Supplies,Envelopes,0.0,0.0
2014-04-27,Office Supplies,Storage,0.0,0.0
2014-04-27,Technology,Phones,0.0,0.0
2014-04-27,Office Supplies,Paper,0.0,0.0
2014-04-27,Office Supplies,Art,0.0,0.0
2014-04-27,Office Supplies,Binders,0.0,0.0
2014-04-27,Technology,Accessories,0.0,0.0
2014-04-28,Office Supplies,Supplies,0.0,0.0
2014-04-28,Office Supplies,Paper,0.0,0.0
2014-04-28,Office Supplies,Appliances,0.0,0.0
2014-04-28,Technology,Accessories,159.98,2.0
2014-04-28,Technology,Machines,0.0,0.0
2014-04-28,Office Supplies,Labels,10.062,4.0
2014-04-28,Office Supplies,Art,5.34,2.0
2014-04-28,Office Supplies,Storage,702.274,14.0
2014-04-28,Furniture,Chairs,0.0,0.0
2014-04-28,Office Supplies,Binders,20.86,2.0
2014-04-28,Office Supplies,Fasteners,0.0,0.0
2014-04-28,Office Supplies,Envelopes,0.0,0.0
2014-04-28,Furniture,Bookcases,0.0,0.0
2014-04-28,Furniture,Tables,0.0,0.0
2014-04-28,Furniture,Furnishings,0.0,0.0
2014-04-28,Technology,Phones,1679.96,5.0
2014-04-29,Technology,Machines,0.0,0.0
2014-04-29,Office Supplies,Appliances,0.0,0.0
2014-04-29,Technology,Accessories,0.0,0.0
2014-04-29,Furniture,Furnishings,17.46,2.0
2014-04-29,Office Supplies,Art,0.0,0.0
2014-04-29,Office Supplies,Binders,17.94,3.0
2014-04-29,Office Supplies,Paper,0.0,0.0
2014-04-29,Furniture,Tables,0.0,0.0
2014-04-29,Technology,Phones,19.98,2.0
2014-04-29,Furniture,Bookcases,0.0,0.0
2014-04-29,Office Supplies,Fasteners,0.0,0.0
2014-04-29,Office Supplies,Envelopes,0.0,0.0
2014-04-29,Office Supplies,Storage,99.92000000000002,5.0
2014-04-29,Office Supplies,Supplies,0.0,0.0
2014-04-29,Furniture,Chairs,613.5440000000001,4.0
2014-04-29,Office Supplies,Labels,0.0,0.0
2014-04-30,Office Supplies,Labels,0.0,0.0
2014-04-30,Office Supplies,Envelopes,0.0,0.0
2014-04-30,Office Supplies,Binders,0.0,0.0
2014-04-30,Office Supplies,Appliances,0.0,0.0
2014-04-30,Furniture,Chairs,0.0,0.0
2014-04-30,Office Supplies,Fasteners,0.0,0.0
2014-04-30,Office Supplies,Paper,0.0,0.0
2014-04-30,Office Supplies,Supplies,0.0,0.0
2014-04-30,Office Supplies,Storage,826.0,5.0
2014-04-30,Furniture,Bookcases,0.0,0.0
2014-04-30,Technology,Accessories,47.79,3.0
2014-04-30,Office Supplies,Art,174.95000000000002,5.0
2014-04-30,Furniture,Tables,0.0,0.0
2014-04-30,Furniture,Furnishings,0.0,0.0
2014-04-30,Technology,Machines,0.0,0.0
2014-04-30,Technology,Phones,0.0,0.0
2014-05-01,Office Supplies,Fasteners,0.0,0.0
2014-05-01,Office Supplies,Paper,0.0,0.0
2014-05-01,Office Supplies,Storage,0.0,0.0
2014-05-01,Furniture,Furnishings,0.0,0.0
2014-05-01,Technology,Machines,0.0,0.0
2014-05-01,Furniture,Chairs,0.0,0.0
2014-05-01,Furniture,Tables,0.0,0.0
2014-05-01,Office Supplies,Binders,0.0,0.0
2014-05-01,Office Supplies,Supplies,0.0,0.0
2014-05-01,Office Supplies,Art,0.0,0.0
2014-05-01,Office Supplies,Envelopes,0.0,0.0
2014-05-01,Furniture,Bookcases,0.0,0.0
2014-05-01,Technology,Accessories,0.0,0.0
2014-05-01,Office Supplies,Labels,0.0,0.0
2014-05-01,Office Supplies,Appliances,0.0,0.0
2014-05-01,Technology,Phones,0.0,0.0
2014-05-02,Office Supplies,Art,0.0,0.0
2014-05-02,Office Supplies,Fasteners,0.0,0.0
2014-05-02,Technology,Phones,0.0,0.0
2014-05-02,Office Supplies,Supplies,0.0,0.0
2014-05-02,Office Supplies,Labels,0.0,0.0
2014-05-02,Technology,Machines,0.0,0.0
